  %STRAIN  PHFRAC   AVACS   MODE1   MODE2   MODE3   MODE4   MODE5   TWFR4   TWFR5
   0.068   0.955   4.457   0.258   0.247   0.416   0.077   0.000   0.058   0.000
   0.069   0.955   4.462   0.257   0.248   0.416   0.077   0.000   0.059   0.000
   0.070   0.954   4.477   0.255   0.250   0.416   0.077   0.000   0.060   0.000
   0.071   0.953   4.482   0.253   0.252   0.416   0.077   0.000   0.061   0.000
   0.072   0.952   4.495   0.252   0.253   0.416   0.077   0.000   0.062   0.000
   0.073   0.951   4.519   0.250   0.255   0.415   0.077   0.000   0.063   0.000
   0.074   0.950   4.540   0.249   0.256   0.415   0.077   0.000   0.064   0.000
   0.075   0.950   4.554   0.247   0.258   0.415   0.077   0.000   0.065   0.000
   0.076   0.949   4.547   0.245   0.260   0.415   0.077   0.000   0.066   0.000
   0.077   0.948   4.577   0.244   0.261   0.414   0.077   0.000   0.067   0.000
   0.078   0.947   4.582   0.242   0.263   0.414   0.077   0.000   0.068   0.000
   0.079   0.946   4.596   0.241   0.264   0.414   0.077   0.000   0.069   0.000
   0.080   0.945   4.611   0.239   0.266   0.414   0.077   0.000   0.070   0.000
   0.081   0.945   4.631   0.238   0.267   0.413   0.077   0.000   0.071   0.000
   0.082   0.944   4.633   0.236   0.269   0.413   0.077   0.000   0.072   0.000
   0.083   0.943   4.635   0.235   0.270   0.413   0.077   0.000   0.073   0.000
   0.084   0.942   4.665   0.233   0.271   0.413   0.077   0.000   0.074   0.000
   0.085   0.941   4.665   0.232   0.273   0.413   0.077   0.000   0.075   0.000
   0.086   0.940   4.677   0.230   0.274   0.412   0.076   0.000   0.076   0.000
   0.087   0.939   4.686   0.229   0.276   0.412   0.076   0.000   0.078   0.000
   0.088   0.939   4.691   0.227   0.277   0.412   0.076   0.000   0.079   0.000
   0.089   0.938   4.703   0.226   0.278   0.412   0.076   0.000   0.080   0.000
   0.090   0.937   4.711   0.224   0.280   0.412   0.076   0.000   0.081   0.000
   0.091   0.936   4.719   0.223   0.281   0.411   0.076   0.000   0.082   0.000
   0.092   0.935   4.715   0.222   0.282   0.411   0.076   0.000   0.083   0.000
   0.093   0.934   4.717   0.220   0.284   0.411   0.076   0.000   0.084   0.000
   0.094   0.933   4.738   0.219   0.285   0.411   0.075   0.000   0.085   0.000
   0.095   0.933   4.741   0.217   0.286   0.410   0.075   0.000   0.086   0.000
   0.096   0.932   4.767   0.216   0.288   0.410   0.075   0.000   0.087   0.000
   0.097   0.931   4.779   0.215   0.289   0.410   0.075   0.000   0.088   0.000
   0.098   0.930   4.793   0.213   0.290   0.410   0.075   0.000   0.089   0.000
   0.099   0.929   4.810   0.212   0.291   0.410   0.075   0.000   0.090   0.000
   0.100   0.928   4.817   0.211   0.293   0.410   0.074   0.000   0.091   0.000
   0.101   0.927   4.821   0.209   0.294   0.409   0.074   0.000   0.092   0.000
   0.102   0.927   4.829   0.208   0.295   0.409   0.074   0.000   0.093   0.000
   0.103   0.926   4.841   0.207   0.296   0.409   0.074   0.000   0.094   0.000
   0.104   0.925   4.838   0.205   0.297   0.409   0.074   0.000   0.095   0.000
   0.105   0.924   4.845   0.204   0.299   0.409   0.073   0.000   0.096   0.000
   0.106   0.923   4.831   0.203   0.300   0.408   0.073   0.000   0.097   0.000
   0.107   0.922   4.854   0.201   0.301   0.408   0.073   0.000   0.098   0.000
   0.108   0.921   4.875   0.200   0.302   0.408   0.073   0.000   0.099   0.000
   0.109   0.921   4.872   0.199   0.303   0.408   0.072   0.000   0.100   0.000
   0.110   0.920   4.888   0.198   0.304   0.408   0.072   0.000   0.101   0.000
   0.111   0.919   4.905   0.196   0.305   0.408   0.072   0.000   0.102   0.000
   0.112   0.918   4.930   0.195   0.306   0.407   0.072   0.000   0.103   0.000
   0.113   0.917   4.931   0.194   0.308   0.407   0.072   0.000   0.104   0.000
   0.114   0.916   4.941   0.193   0.309   0.407   0.071   0.000   0.105   0.000
   0.115   0.916   4.953   0.192   0.310   0.407   0.071   0.000   0.106   0.000
   0.116   0.915   4.964   0.190   0.311   0.407   0.071   0.000   0.107   0.000
   0.117   0.914   4.990   0.189   0.312   0.407   0.071   0.000   0.108   0.000
   0.118   0.913   5.001   0.188   0.313   0.406   0.070   0.000   0.109   0.000
   0.119   0.912   5.013   0.187   0.314   0.406   0.070   0.000   0.110   0.000
   0.120   0.911   5.035   0.186   0.315   0.406   0.070   0.000   0.111   0.000
   0.121   0.911   5.038   0.185   0.316   0.406   0.070   0.000   0.112   0.000
   0.122   0.910   5.064   0.183   0.317   0.406   0.069   0.000   0.113   0.000
   0.123   0.909   5.066   0.182   0.318   0.406   0.069   0.000   0.114   0.000
   0.124   0.908   5.080   0.181   0.319   0.405   0.069   0.000   0.115   0.000
   0.125   0.907   5.096   0.180   0.320   0.405   0.068   0.000   0.116   0.000
   0.126   0.907   5.115   0.179   0.321   0.405   0.068   0.000   0.116   0.000
   0.127   0.906   5.127   0.178   0.322   0.405   0.068   0.000   0.117   0.000
   0.128   0.905   5.147   0.177   0.322   0.405   0.068   0.000   0.118   0.000
   0.129   0.904   5.153   0.176   0.323   0.405   0.067   0.000   0.119   0.000
   0.130   0.903   5.162   0.175   0.324   0.404   0.067   0.000   0.120   0.000
   0.131   0.902   5.168   0.173   0.325   0.404   0.067   0.000   0.121   0.000
   0.132   0.902   5.177   0.172   0.326   0.404   0.066   0.000   0.122   0.000
   0.133   0.901   5.187   0.171   0.327   0.404   0.066   0.000   0.123   0.000
   0.134   0.900   5.198   0.170   0.328   0.404   0.066   0.000   0.124   0.000
   0.135   0.899   5.214   0.169   0.329   0.404   0.065   0.000   0.125   0.000
   0.136   0.898   5.222   0.168   0.330   0.403   0.065   0.000   0.126   0.000
   0.137   0.898   5.235   0.167   0.331   0.403   0.065   0.000   0.127   0.000
   0.138   0.897   5.255   0.166   0.331   0.403   0.064   0.000   0.127   0.000
   0.139   0.896   5.279   0.165   0.332   0.403   0.064   0.000   0.128   0.000
   0.140   0.895   5.322   0.164   0.333   0.403   0.064   0.000   0.129   0.000
   0.141   0.895   5.339   0.163   0.334   0.403   0.063   0.000   0.130   0.000
   0.142   0.894   5.376   0.162   0.335   0.403   0.063   0.000   0.131   0.000
   0.143   0.893   5.397   0.161   0.336   0.402   0.063   0.000   0.132   0.000
   0.144   0.892   5.411   0.161   0.336   0.402   0.062   0.000   0.133   0.000
   0.145   0.892   5.416   0.160   0.337   0.402   0.062   0.000   0.134   0.000
   0.146   0.891   5.411   0.159   0.338   0.402   0.062   0.000   0.134   0.000
   0.147   0.890   5.421   0.158   0.339   0.402   0.061   0.000   0.135   0.000
   0.148   0.889   5.425   0.157   0.339   0.402   0.061   0.000   0.136   0.000
   0.149   0.889   5.427   0.156   0.340   0.401   0.060   0.000   0.137   0.000
   0.150   0.888   5.475   0.155   0.341   0.401   0.060   0.000   0.138   0.000
   0.151   0.887   5.493   0.154   0.342   0.401   0.060   0.000   0.139   0.000
   0.152   0.886   5.510   0.153   0.342   0.401   0.059   0.000   0.139   0.000
   0.153   0.886   5.498   0.153   0.343   0.401   0.059   0.000   0.140   0.000
   0.154   0.885   5.512   0.152   0.344   0.401   0.059   0.000   0.141   0.000
   0.155   0.884   5.529   0.151   0.345   0.401   0.058   0.000   0.142   0.000
   0.156   0.883   5.551   0.150   0.345   0.400   0.058   0.000   0.143   0.000
   0.157   0.883   5.578   0.149   0.346   0.400   0.058   0.000   0.144   0.000
   0.158   0.882   5.598   0.149   0.347   0.400   0.057   0.000   0.144   0.000
   0.159   0.881   5.624   0.148   0.347   0.400   0.057   0.000   0.145   0.000
   0.160   0.881   5.629   0.147   0.348   0.400   0.056   0.000   0.146   0.000
   0.161   0.880   5.638   0.146   0.349   0.400   0.056   0.000   0.147   0.000
   0.162   0.879   5.653   0.146   0.349   0.400   0.056   0.000   0.147   0.000
   0.163   0.878   5.666   0.145   0.350   0.400   0.055   0.000   0.148   0.000
   0.164   0.878   5.685   0.144   0.350   0.399   0.055   0.000   0.149   0.000
   0.165   0.877   5.728   0.143   0.351   0.399   0.055   0.000   0.150   0.000
   0.166   0.876   5.738   0.143   0.352   0.399   0.054   0.000   0.151   0.000
   0.167   0.876   5.756   0.142   0.352   0.399   0.054   0.000   0.151   0.000
   0.168   0.875   5.779   0.141   0.353   0.399   0.053   0.000   0.152   0.000
   0.169   0.874   5.801   0.141   0.353   0.399   0.053   0.000   0.153   0.000
   0.170   0.874   5.822   0.140   0.354   0.399   0.053   0.000   0.153   0.000
   0.171   0.873   5.847   0.139   0.355   0.399   0.052   0.000   0.154   0.000
   0.172   0.872   5.858   0.139   0.355   0.398   0.052   0.000   0.155   0.000
   0.173   0.872   5.858   0.138   0.356   0.398   0.051   0.000   0.156   0.000
   0.174   0.871   5.872   0.137   0.356   0.398   0.051   0.000   0.156   0.000
   0.175   0.870   5.882   0.137   0.357   0.398   0.051   0.000   0.157   0.000
   0.176   0.870   5.892   0.136   0.357   0.398   0.050   0.000   0.158   0.000
   0.177   0.869   5.898   0.135   0.358   0.398   0.050   0.000   0.158   0.000
   0.178   0.869   5.928   0.135   0.358   0.398   0.050   0.000   0.159   0.000
   0.179   0.868   5.953   0.134   0.359   0.398   0.049   0.000   0.160   0.000
   0.180   0.867   5.957   0.133   0.359   0.397   0.049   0.000   0.161   0.000
   0.181   0.867   5.971   0.133   0.360   0.397   0.048   0.000   0.161   0.000
   0.182   0.866   5.990   0.132   0.360   0.397   0.048   0.000   0.162   0.000
   0.183   0.865   6.017   0.132   0.361   0.397   0.048   0.000   0.163   0.000
   0.184   0.865   6.027   0.131   0.361   0.397   0.047   0.000   0.163   0.000
   0.185   0.864   6.046   0.130   0.362   0.397   0.047   0.000   0.164   0.000
   0.186   0.864   6.051   0.130   0.362   0.397   0.047   0.000   0.165   0.000
   0.187   0.863   6.061   0.129   0.363   0.397   0.046   0.000   0.165   0.000
   0.188   0.862   6.093   0.129   0.363   0.397   0.046   0.000   0.166   0.000
   0.189   0.862   6.098   0.128   0.364   0.397   0.045   0.000   0.166   0.000
   0.190   0.861   6.109   0.128   0.364   0.397   0.045   0.000   0.167   0.000
   0.191   0.861   6.129   0.127   0.365   0.396   0.045   0.000   0.168   0.000
   0.192   0.860   6.157   0.127   0.365   0.396   0.044   0.000   0.168   0.000
   0.193   0.860   6.162   0.126   0.366   0.396   0.044   0.000   0.169   0.000
   0.194   0.859   6.174   0.125   0.366   0.396   0.044   0.000   0.170   0.000
   0.195   0.858   6.178   0.125   0.366   0.396   0.043   0.000   0.170   0.000
   0.196   0.858   6.182   0.124   0.367   0.396   0.043   0.000   0.171   0.000
   0.197   0.857   6.195   0.124   0.367   0.396   0.042   0.000   0.171   0.000
   0.198   0.857   6.206   0.123   0.368   0.396   0.042   0.000   0.172   0.000
   0.199   0.856   6.232   0.123   0.368   0.396   0.041   0.000   0.173   0.000
   0.200   0.856   6.250   0.123   0.369   0.396   0.041   0.000   0.173   0.000
